time,x,y,angular_z
27.84,1.325485969183206,-0.1883785912370541,-0.40464504499566945
27.86,1.3448763776752373,-0.1932785790707385,-0.40464504519054245
27.88,1.364226496499844,-0.19833532938430457,-0.40464504538059837
27.9,1.3835350583270205,-0.20354851098754512,-0.40464504556726427
27.92,1.4028007985485142,-0.20891778244483028,-0.4046450457502755
27.94,1.4220224553606715,-0.2144427920974755,-0.40464504592936673
27.96,1.4411987698470587,-0.2201231780867679,-0.4046450461059599
27.98,1.4603284860609185,-0.2259585683776663,-0.4046450462784355
28.02,1.4984431152258095,-0.23809282298935905,-0.4046450466129936
28.04,1.517425531871048,-0.2443908925810599,-0.40464504677520813
28.06,1.5363563577956842,-0.2508423770682366,-0.4046450469345825
28.08,1.5552343531311492,-0.2574468539129824,-0.4046450470908421
28.1,1.5740582814690145,-0.2642038905572088,-0.40464504724371014
28.12,1.5928269099419308,-0.2711130444509615,-0.4046450473932476
28.14,1.6115390093044124,-0.2781738630814202,-0.4046450475401888
28.16,1.6301933540133218,-0.28538588400252346,-0.40464504768459236
28.18,1.648788722308137,-0.2927486348652609,-0.40464504782583893
28.2,1.6673238962909922,-0.3002616334486143,-0.4046450479646604
28.22,1.6857976620064092,-0.30792438769112956,-0.40464504810043544
28.24,1.7042088095208479,-0.3157363957231599,-0.40464504823321795
28.26,1.7225561330010146,-0.32369714589932647,-0.4046450483329814
28.28,1.7408384307950444,-0.3318061168329746,-0.4046450484604373
28.3,1.7590545055100217,-0.3400627774298429,-0.40464504858472355
28.32,1.7772031640897654,-0.3484665869225528,-0.4046450487072412
28.34,1.7952832178935256,-0.3570169949062693,-0.40464504882668734
28.36,1.813293482773775,-0.3657134413747216,-0.404645048944461
28.38,1.8312327791538061,-0.37455535675690027,-0.4046450490592579
28.4,1.8490999321049646,-0.3835421619543505,-0.4046450491728127
28.42,1.8668937714236153,-0.3926732683791074,-0.40464504928314343
28.44,1.8846131317077564,-0.40194807799222987,-0.4046450493919834
28.46,1.9022568524333778,-0.41136598334298635,-0.4046450494980244
28.48,1.9198237780304586,-0.42092636760863317,-0.40464504960265996
28.5,1.9373127579586513,-0.4306286046348139,-0.404645049704918
28.52,1.954722646782645,-0.44047205897657343,-0.40464504980551486
28.54,1.9720523042471547,-0.45045608593996017,-0.40464504990347694
28.56,1.989300595351627,-0.46058003162426286,-0.4046450500001945
28.58,2.006466390424592,-0.4708432329648478,-0.40464505009469237
28.6,2.0235485651976104,-0.48124501777656176,-0.4046450501876837
28.62,2.0405460008789422,-0.491784704797778,-0.4046450502781918
28.64,2.0574575842267793,-0.5024616037349885,-0.404645050367266
28.66,2.0742822076222476,-0.513275015308071,-0.4046450504549418
28.68,2.0910187691418045,-0.5242242312959978,-0.4046450505402402
28.7,2.1076661726295587,-0.5353085345833147,-0.40464505062488443
28.72,2.124223327768967,-0.5465271992070457,-0.40464505070688056
28.74,2.140689150154271,-0.5578794904042599,-0.4046450507879503
28.76,2.157062561361546,-0.5693646646602086,-0.40464505086711217
28.78,2.1733424890192694,-0.5809819697569816,-0.40464505094439757
28.8,2.1895278668786458,-0.5927306448228359,-0.4046450510211884
28.82,2.205617634883336,-0.604609920381954,-0.4046450510954879
28.84,2.2216107392389723,-0.6166190184049036,-0.404645051169352
28.86,2.237506132482139,-0.6287571523595651,-0.40464505124078315
28.88,2.2533027735483597,-0.6410235272621687,-0.4046450512878406
28.9,2.2689996278418336,-0.653417339730549,-0.4046450513575291
28.92,2.2845956673022596,-0.6659377780360726,-0.404645051426219
28.94,2.3000898704718664,-0.6785840221565484,-0.4046450514925857
28.96,2.315481222562607,-0.6913552438301614,-0.4046450515586826
28.98,2.3307687155226318,-0.7042506066097315,-0.40464505162318404
29.02,2.3610281259198467,-0.7304103691004283,-0.4046450517481754
29.04,2.3759980615263077,-0.7436730554860674,-0.4046450518093899
29.06,2.3908601744703986,-0.7570564564389023,-0.4046450518691065
29.08,2.4056134913626304,-0.7705596954172622,-0.40464505192734823
29.1,2.4202570459390733,-0.7841818880307176,-0.4046450519848136
29.12,2.434789879124644,-0.797922142098001,-0.40464505204118695
29.14,2.4492110390959274,-0.8117795577054558,-0.4046450520968283
29.16,2.463519581343513,-0.825753227265965,-0.40464505215040736
29.18,2.477714568733844,-0.839842235578388,-0.40464505220397223
29.2,2.4917950715706088,-0.854045659887508,-0.404645052256192
29.22,2.5057601676556245,-0.8683625699444721,-0.40464505230776293
29.24,2.519608942349245,-0.8827920280677172,-0.40464505235735304
29.26,2.5333404886302464,-0.897333089204365,-0.4046450524070088
29.28,2.5469539071552467,-0.9119848009921429,-0.40464505245539784
29.3,2.560448306317606,-0.9267462038217403,-0.40464505250287686
29.32,2.5738228023058274,-0.9416163308996772,-0.40464505254912575
29.34,2.5870765191614247,-0.9565942083115996,-0.4046450525948388
29.36,2.6002085888363062,-0.9716788550860821,-0.4046450526400328
29.38,2.613218151249625,-0.9868692832588725,-0.40464505268404966
29.4,2.6261043543441107,-1.0021644979375983,-0.4046450527265682
29.42,2.6388663541418778,-1.017563497366935,-0.40464505276929413
29.44,2.651503314799686,-1.033065272994191,-0.40464505281089247
29.46,2.664014408663699,-1.0486688095353882,-0.4046450528517166
29.48,2.676398816323693,-1.064373085041751,-0.40464505289212016
29.5,2.6886557266667115,-1.0801770709666303,-0.404645052930767
29.52,2.7007843369302007,-1.096079732232883,-0.4046450529696987
29.54,2.7127838527545753,-1.1120800273006417,-0.40464505300757864
29.56,2.7246534882352496,-1.1281769082355473,-0.4046450530447593
29.58,2.736392465974114,-1.1443693207773822,-0.40464505308159265
29.6,2.7480000171304493,-1.1606562044091158,-0.4046450531174165
29.62,2.759475381471276,-1.17703649242636,-0.4046450531519064
29.64,2.7708178074211514,-1.193509112007235,-0.4046450531864271
29.66,2.782026552111389,-1.2100729842826345,-0.4046450532206536
29.68,2.7931008814287055,-1.226727024406866,-0.40464505325324623
29.7,2.8040400700633166,-1.2434701416287308,-0.4046450532852297
29.72,2.814843401556442,-1.2603012393629625,-0.4046450533169543
29.74,2.825510168347205,-1.2772192152620097,-0.40464505334708056
29.76,2.836039671819023,-1.2942229612883107,-0.4046450533773101
29.78,2.8464312223453176,-1.3113113637867968,-0.40464505340731666
29.8,2.856684139334699,-1.3284833035578483,-0.40464505343643636
29.82,2.866797751275533,-1.3457376559305925,-0.4046450534650186
29.84,2.8767713957799175,-1.3630732908365573,-0.4046450534923988
29.86,2.88660441962709,-1.3804890728837127,-0.4046450535202803
29.88,2.8962961788061947,-1.3979838614308246,-0.40464505354736147
29.9,2.9058460385584577,-1.4155565106621428,-0.404645053574287
29.92,2.915253373418762,-1.4332058696624552,-0.4046450536003907
29.94,2.924517567256613,-1.4509307824924609,-0.40464505362601977
29.96,2.933638013316486,-1.4687300882644705,-0.40464505365050774
29.98,2.942614114257589,-1.4866026212184809,-0.40464505367555287
30.02,2.960130938727992,-1.5225626817291738,-0.4046450537236295
30.04,2.9686705149982813,-1.5406478540928386,-0.4046450537473261
30.06,2.977063451706919,-1.5588015434067282,-0.40464505377023097
30.08,2.985309199161104,-1.5770225607005848,-0.4046450537926886
30.1,2.9934072173081456,-1.5953097125945082,-0.40464505381403054
30.12,3.001356975770846,-1.6136618013771566,-0.4046450538356149
30.14,3.0091579538822337,-1.632077625084176,-0.4046450538571108
30.16,3.0168096407196545,-1.650555977576895,-0.40464505387784944
30.18,3.02431153513824,-1.6690956486213422,-0.40464505389817557
30.2,3.0316631458037295,-1.6876954239675055,-0.4046450539180957
30.22,3.038863991224652,-1.70635408542886,-0.40464505393761663
30.24,3.0459135997838573,-1.7250704109621526,-0.4046450539567451
30.26,3.0528115097694073,-1.7438431747474414,-0.4046450539758254
30.28,3.059557269404817,-1.7626711472683751,-0.4046450539941883
30.3,3.066150436878629,-1.7815530953926961,-0.4046450540115025
30.32,3.072590580373383,-1.8004877824530838,-0.40464505402912565
30.34,3.0788772780938696,-1.8194739683280774,-0.40464505404638806
30.36,3.0850101182947607,-1.8385104095233118,-0.40464505406329626
30.38,3.090988699307576,-1.857595859252966,-0.4046450540798563
30.4,3.096812629567,-1.87672906752142,-0.404645054096074
30.42,3.102481527636516,-1.895908781205123,-0.4046450541119556
30.44,3.1079950222333914,-1.9151337441346652,-0.40464505412750684
30.46,3.1133527522530002,-1.9344026971770527,-0.4046450541427334
30.48,3.118554366792465,-1.9537143783181716,-0.40464505415764124
30.5,3.123599525173647,-1.9730675227454433,-0.40464505417223584
30.52,3.128487896965453,-1.992460862930667,-0.40464505418652486
30.54,3.13321916200548,-2.0118931287130297,-0.4046450542005148
30.56,3.1377930104209826,-2.0313630473823014,-0.40464505421421104
30.58,3.142209142649169,-2.050869343762183,-0.40464505422761854
30.6,3.1464672694568185,-2.070410740293834,-0.40464505424074265
30.62,3.150567111959231,-2.089985957119537,-0.40464505425358815
30.64,3.1545084016384846,-2.1095937121665256,-0.40464505426615816
30.66,3.158290880361025,-2.129232721230953,-0.4046450542784581
30.68,3.1619143003945775,-2.148901698062012,-0.4046450542911684
30.7,3.165378424424365,-2.1685993544461595,-0.40464505430294245
30.72,3.1686830255686456,-2.1883244002914677,-0.40464505431412273
30.74,3.1718278873935857,-2.2080755437121646,-0.4046450543253894
30.76,3.174812803927429,-2.2278514911132166,-0.40464505433674663
30.78,3.177637579673989,-2.24765094727509,-0.4046450543471854
30.8,3.1803020296254423,-2.2674726154385043,-0.4046450543573857
30.82,3.182805979274465,-2.287315197389463,-0.4046450543680272
30.84,3.1851492646256423,-2.307177393544183,-0.4046450543777629
30.86,3.187331732206221,-2.3270579030342793,-0.40464505438794796
30.88,3.1893532390761594,-2.3469554237919446,-0.40464505439723486
30.9,3.191213652837484,-2.3668686526351945,-0.40464505440630355
30.92,3.192912851642971,-2.386796285353293,-0.4046450544158332
30.94,3.1944507242041147,-2.406737016792084,-0.40464505442447635
30.96,3.1958271697984237,-2.4266895409395293,-0.404645054433588
30.98,3.1970420982760155,-2.4466525510112587,-0.4046450544418206
31.02,3.1989870961793025,-2.4866047984416864,-0.4046450544583647
31.04,3.199717038217955,-2.506591419140323,-0.40464505446601756
31.06,3.2002852083741478,-2.526583292614427,-0.4046450544735018
31.08,3.200691569435751,-2.5465791095024457,-0.4046450544814967
31.1,3.2009360947882675,-2.5665775601845433,-0.40464505448865434
31.12,3.2010187684165836,-2.5865773348683616,-0.40464505449565386
31.14,3.2009395849060116,-2.606577123674861,-0.40464505450317395
31.16,3.2006985494426474,-2.6265756167240615,-0.40464505450919047
31.18,3.200295677813032,-2.646571504220804,-0.4046450545156798
31.2,3.1997309964031175,-2.6665634765406496,-0.40464505452200966
31.22,3.1990045421965347,-2.686550224315564,-0.40464505452819105
31.24,3.1981163627721743,-2.7065304385196565,-0.4046450545335516
31.26,3.1970665163010716,-2.726502810554997,-0.4046450545394557
31.28,3.195855071542593,-2.7464660323372674,-0.4046450545452276
31.3,3.1944821078399372,-2.766418796381417,-0.4046450545501886
31.32,3.192947715114936,-2.786359795887337,-0.40464505455569266
31.34,3.1912519938621626,-2.80628772482545,-0.4046450545610668
31.36,3.1893950551423536,-2.826201278022214,-0.4046450545656382
31.38,3.187377020575136,-2.8460991512455958,-0.40464505457076066
31.4,3.185198022331056,-2.8659800412905696,-0.4046450545757613
31.42,3.182858203122926,-2.8858426460644053,-0.4046450545806426
31.44,3.180357716196484,-2.9056856646719176,-0.4046450545847314
31.46,3.1776967253203443,-2.9255077975007553,-0.4046450545893814
31.48,3.1748754047752805,-2.9453077463064528,-0.4046450545939193
31.5,3.1718939393428,-2.9650842142975202,-0.4046450545976719
31.52,3.1687525242930668,-2.984835906220263,-0.40464505460199296
31.54,3.165451365372083,-3.004561528443747,-0.4046450546055333
31.56,3.1619906787882295,-3.0242597890444425,-0.40464505461032185
31.58,3.1583706911980975,-3.0439293978908903,-0.40464505461365874
31.6,3.1545916396916582,-3.063569066728118,-0.40464505461757255
31.62,3.1506537717767213,-3.0831775092620863,-0.4046450546207143
31.64,3.1465573453627234,-3.102753441243927,-0.40464505462443745
31.66,3.142302628743843,-3.122295580554033,-0.40464505462806805
31.68,3.137889900581424,-3.141802647286055,-0.4046450546316084
31.7,3.1333194498857404,-3.161273363830655,-0.40464505463438477
31.72,3.1285915759970395,-3.180706454959298,-0.40464505463775025
31.74,3.123706588565963,-3.2001006479076692,-0.4046450546403554
31.76,3.118664807533245,-3.2194546724591264,-0.4046450546435537
31.78,3.1134665631087715,-3.2387672610278266,-0.4046450546466711
31.8,3.108112195749954,-3.2580371487417477,-0.40464505464970923
31.82,3.1026020561394305,-3.277263073525531,-0.40464505465199424
31.84,3.0969365051620237,-3.2964437761834042,-0.40464505465902334
31.86,3.0911159138812994,-3.315578000480974,-0.4046450546619284
31.88,3.085140663515079,-3.334664493228148,-0.40464505466476053
31.9,3.079011145410495,-3.353702004361117,-0.40464505467032896
31.92,3.072727761018477,-3.3726892870238485,-0.40464505467328027
31.94,3.06629092186768,-3.3916250976491567,-0.4046450546405549
31.96,3.059701049536812,-3.410508196042283,-0.40464505464206096
31.98,3.052958575627301,-3.4293373454612004,-0.4046450546428296
32.02,3.039017599422999,-3.4668288681532635,-0.404645054646215
32.04,3.0318200101881367,-3.4854887859307127,-0.4046450546468079
32.06,3.024471645434676,-3.504089843903424,-0.40464505464802086
32.08,3.0169729864414987,-3.522630823800844,-0.40464505464850414
32.1,3.009324524330955,-3.5411105112872283,-0.4046450546502863
32.12,3.0015267600367013,-3.55952769604117,-0.404645054650666
32.14,2.993580204270906,-3.577881171834835,-0.4046450546516717
32.16,2.985485377490769,-3.5961697366130334,-0.40464505465262907
32.18,2.977242809864478,-3.6143921925718434,-0.4046450546535394
32.2,2.9688530412364456,-3.6325473462371622,-0.40464505465440426
32.22,2.960316621091965,-3.6506340085428324,-0.40464505465522455
32.24,2.951634108521248,-3.6686509949084702,-0.4046450546560018
32.26,2.942806072182758,-3.6865971253171503,-0.4046450546567372
32.28,2.933833090266002,-3.704471224392619,-0.4046450546567564
32.3,2.924715750453668,-3.722272121476262,-0.40464505465741185
32.32,2.9154546498830967,-3.7399986507038503,-0.40464505465870465
32.34,2.906050395107204,-3.757649651081843,-0.404645054658609
32.36,2.896503602054755,-3.7752239665634093,-0.4046450546591528
32.38,2.88681489599,-3.7927204461242114,-0.4046450546603373
32.4,2.876984911471745,-3.810137943837735,-0.4046450546601369
32.42,2.867014292311796,-3.8274753189503365,-0.4046450546605794
32.44,2.8569036915327555,-3.84473143595602,-0.40464505466235035
32.46,2.846653771325271,-3.8619051646707843,-0.40464505466342604
32.48,2.8362652030047215,-3.8789953803065313,-0.40464505466380624
32.5,2.8257386669671596,-3.8960009635449024,-0.4046450546655186
32.52,2.815074852644797,-3.912920800610498,-0.4046450546665369
32.54,2.8042744584608728,-3.9297537833437954,-0.404645054666862
32.56,2.793338191783855,-3.9464988092738054,-0.4046450546685215
32.58,2.7822667688811045,-3.9631547816902963,-0.40464505467761985
32.6,2.7710609148718737,-3.9797206097157476,-0.4046450546794116
32.62,2.7597213636802627,-3.996195208376135,-0.4046450546825578
32.64,2.7482488579866775,-4.012577498672696,-0.40464505468435524
32.66,2.7366441491793356,-4.028866407652387,-0.40464505468615547
32.68,2.7249079973050274,-4.045060868478182,-0.404645054689309
32.7,2.7130411710194084,-4.061159820498848,-0.40464505469111306
32.72,2.7010444475365953,-4.077162209318501,-0.40464505469291884
32.74,2.688918612578262,-4.093066986865659,-0.4046450546960774
32.76,2.6766644603222325,-4.108873111461813,-0.404645054697886
32.78,2.664282793350421,-4.124579547889717,-0.4046450546996953
32.8,2.6517744225962563,-4.140185267461199,-0.40464505470218115
32.82,2.639140167291628,-4.155689248084458,-0.4046450547039919
32.84,2.626380854913178,-4.171090474331078,-0.40464505470580314
32.86,2.6134973211281105,-4.186387937502526,-0.40464505470829026
32.88,2.6004904097394905,-4.2015806356961685,-0.404645054710102
32.9,2.5873609726309645,-4.216667573870929,-0.4046450547119138
32.92,2.5741098697109432,-4.23164776391247,-0.40464505471440126
32.94,2.5607379688563086,-4.24652022469788,-0.4046450547162123
32.96,2.5472461458555835,-4.261283982159926,-0.40464505471802326
32.98,2.533635284351543,-4.275938069350877,-0.4046450547198337
33.02,2.5060600193281246,-4.304913401105583,-0.4046450547241286
33.04,2.4920974218422214,-4.319232747938923,-0.40464505472526163
33.06,2.4780193978016074,-4.333438629164686,-0.4046450547277451
33.08,2.46382686924211,-4.347530114373077,-0.4046450547295524
33.1,2.449520765699119,-4.36150628064651,-0.40464505470088796
33.12,2.435102024147335,-4.375366212619466,-0.40464505470150325
33.14,2.420571588936813,-4.389109002540936,-0.4046450547027995
33.16,2.4059304117339133,-4.4027337503311434,-0.4046450547034255
33.18,2.3911794514580027,-4.416239563641452,-0.40464505470473283
33.2,2.3763196742186703,-4.429625557912789,-0.40464505470537004
33.22,2.3613520532524137,-4.442890856433605,-0.4046450547066886
33.24,2.3462775688589574,-4.45603459039727,-0.40464505470733764
33.26,2.3310972083369728,-4.469055898959006,-0.4046450547086683
33.28,2.315811965919497,-4.481953929292218,-0.4046450547093293
33.3,2.300422842708731,-4.494727836644418,-0.40464505471067236
33.32,2.284930846610538,-4.507376784392493,-0.4046450547120219
33.34,2.2693369922684057,-4.519899944097528,-0.4046450547133778
33.36,2.2536423009970283,-4.532296495559027,-0.4046450547140646
33.38,2.2378478007153317,-4.544565626868707,-0.4046450547154339
33.4,2.2219545258792475,-4.556706534463589,-0.4046450547161341
33.42,2.2059635174138736,-4.5687184231787015,-0.4046450547175168
33.44,2.189875822645381,-4.580600506299094,-0.40464505471823076
33.46,2.173692495232345,-4.592352005611422,-0.4046450547203031
33.48,2.1574145950967747,-4.6039721514548795,-0.40464505472103124
33.5,2.1410431883547236,-4.615460182771595,-0.40464505472244205
33.52,2.124579347246412,-4.626815347156508,-0.4046450547231844
33.54,2.1080241500660284,-4.638036900906636,-0.40464505472460965
33.56,2.091378681091072,-4.649124109069796,-0.40464505472536655
33.58,2.074644030511396,-4.660076245492714,-0.4046450547268065
33.6,2.057821294357735,-4.6708925928686185,-0.404645054728254
33.62,2.0409115744300235,-4.6815724427841605,-0.4046450547290332
33.64,2.02391597822513,-4.69211509576588,-0.40464505473049556
33.66,2.006835618864367,-4.702519861325981,-0.4046450547312897
33.68,1.9896716150205795,-4.712786058007566,-0.4046450547327674
33.7,1.9724250908448766,-4.722913013429262,-0.40464505473425244
33.72,1.9550971758931603,-4.732900064329182,-0.4046450547114123
33.74,1.9376890050526516,-4.742746556608075,-0.4046450547135871
33.76,1.920201718465184,-4.752451845373513,-0.4046450547150939
33.78,1.9026364614551896,-4.762015294980604,-0.4046450547172843
33.8,1.8849943844537422,-4.771436279074177,-0.40464505471880674
33.82,1.8672766429232073,-4.780714180629796,-0.40464505472033746
33.84,1.8494843972815895,-4.789848391994162,-0.4046450547225518
33.86,1.831618812826522,-4.798838314924923,-0.40464505472477436
33.88,1.813681059658923,-4.80768336062986,-0.4046450547256537
33.9,1.7956723126063763,-4.816382949805444,-0.4046450547278927
33.92,1.7775937511462148,-4.824936512674764,-0.4046450547301399
33.94,1.759446559328229,-4.833343489024864,-0.4046450547323955
33.96,1.7412319256971214,-4.841603328243436,-0.4046450547333083
33.98,1.7229510432146853,-4.84971548935486,-0.40464505473558066
34.02,1.6861953251593664,-4.865494661749245,-0.4046450547401512
34.04,1.66772289689085,-4.873160639580197,-0.40464505474109796
34.06,1.6491890342221107,-4.880676872467649,-0.40464505474340473
34.08,1.6305949510227564,-4.888042868138246,-0.40464505474572016
34.1,1.6119418651065105,-4.8952581441583884,-0.4046450547473687
34.12,1.5932309981514554,-4.902322227965803,-0.4046450547490259
34.14,1.574463575620041,-4.9092346569005025,-0.40464505475136753
34.16,1.5556408266788053,-4.915994978235087,-0.404645054753718
34.18,1.5367639841178564,-4.922602749204405,-0.40464505475540186
34.2,1.5178342842701666,-4.929057537034537,-0.4046450547570944
34.22,1.4988529669305661,-4.935358918971149,-0.4046450547594715
34.24,1.4798212752745612,-4.941506482307182,-0.4046450547611818
34.26,1.4607404557769117,-4.947499824409873,-0.4046450547635768
34.28,1.4416117581299956,-4.953338552747132,-0.4046450547659809
34.3,1.4224364351619379,-4.959022284913252,-0.4046450547670426
34.32,1.4032157427545795,-4.9645506486539555,-0.40464505476946466
34.34,1.383950939761237,-4.969923281890761,-0.4046450547718957
34.36,1.3646432879242179,-4.975139832744721,-0.4046450547736601
34.38,1.3452940517922019,-4.980199959559446,-0.404645054776109
34.4,1.3259044986374318,-4.985103330923492,-0.40464505477789164
34.42,1.306475898372687,-4.989849625692069,-0.4046450547796833
34.44,1.287009523468128,-4.994438533008072,-0.4046450547821598
34.46,1.2675066488679698,-4.998869752322426,-0.4046450547846455
34.48,1.2479685519069454,-5.003142993413796,-0.4046450547864644
34.5,1.2283965122266656,-5.007257976407576,-0.4046450547889682
34.52,1.2087918116918261,-5.011214431794228,-0.4046450547908052
34.54,1.1891557343062436,-5.015012100446921,-0.40464505479197355
34.56,1.1694895661287306,-5.01865073363852,-0.4046450547938245
34.58,1.14979459518891,-5.022130093057865,-0.40464505479500684
34.6,1.1300721114028098,-5.02544995082539,-0.4046450547961962
34.62,1.1103234064883887,-5.028610089508037,-0.4046450547980691
34.64,1.0905497738809729,-5.031610302133498,-0.40464505479994983
34.66,1.0707525086484984,-5.034450392203778,-0.4046450548011633
34.68,1.0509329074067384,-5.037130173708053,-0.40464505480306145
34.7,1.0310922682343797,-5.039649471134855,-0.4046450548042935
34.72,1.0112318905879052,-5.042008119483589,-0.404645054805558
34.74,0.9913530752166133,-5.044205964275304,-0.40464505480753044
34.76,0.9714571240773717,-5.046242861562836,-0.40464505480951357
34.78,0.9515453402493325,-5.048118677940224,-0.4046450548108311
34.8,0.9316190278486317,-5.049833290551456,-0.4046450548121581
34.82,0.9116794919429686,-5.051386587098504,-0.4046450548141701
34.84,0.8917280384660328,-5.052778465848697,-0.40464505481551544
34.86,0.871765974132113,-5.05400883564136,-0.4046450548175449
34.88,0.8517946063504389,-5.055077615893806,-0.40464505481889235
34.9,0.831815243139552,-5.055984736606602,-0.4046450548208917
34.92,0.811829193041683,-5.056730138368154,-0.40464505482286606
34.94,0.7918377650369928,-5.057313772358607,-0.4046450548234623
34.96,0.7718422684579048,-5.0577356003530305,-0.4046450548253821
34.98,0.751844012903263,-5.057995594723928,-0.4046450548272728
35.02,0.7118444640804406,-5.058030025082509,-0.40464505483028707
35.04,0.6918457905703473,-5.05780445881518,-0.40464505483140883
35.06,0.6718495974292659,-5.057417054414456,-0.4046450548331734
35.08,0.6518571943016913,-5.056867837253273,-0.40464505483422913
35.1,0.6318698905838641,-5.056156843302437,-0.40464505483592644
35.12,0.6118889953380824,-5.0552841191282765,-0.40464505483758917
35.14,0.5919158172068889,-5.0542497218895885,-0.40464505483786584
35.16,0.571951664327437,-5.053053719333902,-0.4046450548394583
35.18,0.5519978442457099,-5.0516961897930335,-0.4046450548403395
35.2,0.5320556638309922,-5.05017722217796,-0.4046450548418603
35.22,0.5121264291901919,-5.048496915972991,-0.40464505484334506
